wavelength,"(17, 62)","(21, 59)","(26, 56)","(29, 53)","(31, 49)","(34, 45)","(38, 42)","(41, 38)","(44, 35)","(47, 31)","(49, 26)","(53, 23)","(58, 18)","(62, 12)","(66, 8)","(22, 67)","(26, 64)","(31, 60)","(35, 57)","(36, 53)","(40, 50)","(43, 47)","(46, 43)","(49, 40)","(54, 36)","(57, 31)","(61, 28)","(65, 23)","(68, 17)","(73, 13)","(30, 73)","(33, 69)","(37, 65)","(40, 62)","(43, 59)","(46, 55)","(49, 50)","(52, 47)","(57, 45)","(59, 40)","(63, 36)","(66, 32)","(70, 28)","(73, 22)","(78, 18)","(34, 77)","(39, 74)","(42, 69)","(45, 66)","(49, 63)","(52, 59)","(55, 56)","(58, 53)","(61, 48)","(66, 45)","(68, 40)","(71, 35)","(75, 32)","(79, 26)","(84, 22)","(39, 81)","(43, 77)","(46, 73)","(49, 70)","(53, 67)","(56, 62)","(60, 59)","(63, 56)","(66, 52)","(71, 48)","(73, 44)","(77, 40)","(81, 34)","(84, 29)","(87, 24)","(68, 79)","(68, 79)","(68, 79)","(68, 79)","(68, 79)","(68, 79)"
442.532,0.0866854,0.0523096,0.0496025,0.0892906,0.070212,0.0395214,0.0954713,0.0735293,0.069603,0.0986315,0.073662,0.0606622,0.0840321,0.079474,0.069606,0.0822758,0.0402914,0.0917921,0.0789111,0.0514652,0.0856456,0.094649,0.0376041,0.108752,0.0398231,0.0968108,0.101805,0.0979646,0.0799399,0.0273784,0.0763626,0.0547439,0.0418919,0.0750442,0.0889871,0.0443469,0.0980031,0.0763626,0.0903172,0.0528776,0.102252,0.0500255,0.106192,0.104395,0.0623224,0.0883863,0.0474072,0.0846181,0.0917491,0.0910669,0.132307,0.0304706,0.0987473,0.0605604,0.072486,0.0706266,0.0863136,0.0954099,0.0553322,0.0307816,0.0884065,0.0678422,0.0715278,0.0617974,0.116916,0.10292,0.123372,0.178219,0.158408,0.166831,0.166483,0.172004,0.141923,0.136764,0.143023,0,0,0,0,0,0
444.767,0.0988476,0.0529677,0.0417187,0.0917304,0.0680386,0.0518892,0.0929179,0.0851199,0.0750661,0.0997162,0.0728995,0.0672583,0.0894842,0.0752994,0.0696619,0.0802959,0.0411352,0.0848085,0.0806396,0.0497698,0.0917049,0.0813611,0.0499919,0.095584,0.0423726,0.0970529,0.103069,0.102448,0.0966537,0.0327086,0.0862682,0.0567928,0.0438331,0.0746935,0.0983941,0.0552446,0.087695,0.08038,0.106612,0.0663023,0.104143,0.050305,0.110696,0.116327,0.0603947,0.0984683,0.0446089,0.0887709,0.0886432,0.089656,0.126554,0.0274803,0.100103,0.0731257,0.0823228,0.06765,0.0888555,0.0903367,0.0619844,0.0305739,0.0936689,0.0764546,0.0664709,0.0615316,0.119747,0.101163,0.123221,0.169871,0.166417,0.157257,0.167623,0.16495,0.150332,0.143145,0.14073,0,0,0,0,0,0
447.001,0.0989013,0.0536848,0.0527642,0.0982732,0.0791811,0.0455084,0.0971436,0.0846037,0.0703847,0.0948559,0.0781259,0.065391,0.0836622,0.0742191,0.0736218,0.0837933,0.0405705,0.079755,0.0735152,0.0466091,0.0913032,0.091109,0.0431213,0.111117,0.0344976,0.0998289,0.116475,0.0995146,0.0857268,0.0344976,0.0793691,0.0593097,0.0462203,0.0716477,0.0948656,0.0573522,0.0935936,0.078092,0.110402,0.0658876,0.100269,0.0540227,0.101892,0.113782,0.0679195,0.0965492,0.0464911,0.0893107,0.0979644,0.0932478,0.137289,0.0321002,0.093717,0.0787822,0.0767022,0.066432,0.0914328,0.0929592,0.0494339,0.0363414,0.0874791,0.0685136,0.0710144,0.0698014,0.123589,0.105258,0.126545,0.171819,0.153767,0.159671,0.165033,0.164119,0.144144,0.150889,0.146349,0,0,0,0,0,0
449.236,0.0876287,0.0452032,0.0465893,0.0997567,0.075978,0.0524164,0.0965925,0.0756658,0.0737227,0.101756,0.0740165,0.0629078,0.0900476,0.0864664,0.067076,0.0832289,0.0374961,0.0779832,0.0754981,0.0409854,0.0915964,0.0868289,0.0488618,0.106835,0.0380039,0.104077,0.10648,0.105785,0.0872735,0.0318961,0.0868646,0.0612951,0.0437826,0.070473,0.104165,0.0556189,0.0935548,0.0678805,0.0934584,0.0598474,0.101681,0.0482135,0.103759,0.10433,0.0481639,0.0912513,0.051806,0.0956082,0.0831331,0.0820981,0.130968,0.042683,0.0951876,0.0684453,0.0778381,0.0672289,0.101424,0.0898255,0.0542193,0.0304023,0.0891094,0.0713321,0.0687259,0.0644136,0.118629,0.101908,0.120446,0.171318,0.161747,0.162543,0.160049,0.16125,0.152824,0.145411,0.139167,0,0,0,0,0,0
451.47,0.0831672,0.0534032,0.0537562,0.0937865,0.0768267,0.0482719,0.0935619,0.0778211,0.0779213,0.0971253,0.0824263,0.0644824,0.0883999,0.0705605,0.0819937,0.081334,0.0429336,0.077395,0.0819823,0.0463903,0.0875095,0.0903317,0.0522682,0.107547,0.035678,0.103114,0.102402,0.107557,0.0890659,0.0343806,0.0868795,0.0581382,0.0394786,0.0759502,0.0915921,0.0519196,0.0887184,0.0825157,0.101453,0.0603666,0.0999777,0.0548832,0.100523,0.117195,0.059087,0.0857298,0.052241,0.0892656,0.0961966,0.091439,0.143196,0.0369017,0.093221,0.0711423,0.0750815,0.0644912,0.0987625,0.0901467,0.0664839,0.0310541,0.0863082,0.0710607,0.0688632,0.0639208,0.119497,0.107601,0.124627,0.178511,0.15676,0.161383,0.16427,0.161649,0.139485,0.143628,0.143248,0,0,0,0,0,0
453.705,0.0855264,0.0540671,0.0486002,0.0910373,0.0838272,0.0445061,0.100093,0.079289,0.0692098,0.099113,0.0822143,0.061883,0.0797266,0.0824101,0.076021,0.0812683,0.0330532,0.0894766,0.0740895,0.04725,0.0930496,0.0856428,0.0485223,0.103231,0.0440601,0.0953435,0.103567,0.101915,0.0806856,0.0291749,0.0901149,0.0598638,0.0506475,0.0749768,0.094941,0.0614495,0.0872632,0.0869784,0.106771,0.0669663,0.108422,0.0534992,0.0970225,0.110231,0.0623472,0.0975098,0.0585075,0.0875874,0.0909034,0.0982813,0.14061,0.0377084,0.095603,0.0694379,0.0715337,0.0716124,0.0961574,0.0928734,0.0628691,0.0394313,0.0882741,0.0702505,0.0678167,0.06021,0.127199,0.0930083,0.130204,0.175675,0.167431,0.167353,0.179897,0.172375,0.150456,0.1474,0.144749,0,0,0,0,0,0
455.939,0.090063,0.0465094,0.0493797,0.094489,0.0809301,0.0505883,0.0969665,0.0793726,0.0686277,0.103243,0.0740163,0.0593661,0.0874078,0.0866073,0.0808941,0.0861391,0.0429573,0.0815669,0.0784243,0.0475542,0.0883208,0.0914773,0.054197,0.105614,0.0356634,0.10864,0.111082,0.106332,0.0914031,0.0272009,0.0863878,0.0580886,0.0509389,0.0664638,0.0994853,0.0528182,0.092251,0.0807798,0.112241,0.06263,0.107539,0.0534209,0.100476,0.109038,0.0628065,0.0849561,0.044005,0.0835288,0.0909629,0.100355,0.132852,0.0414208,0.0959358,0.0688221,0.0790052,0.0720288,0.0996063,0.0914505,0.057643,0.0351223,0.0872948,0.0726229,0.0627249,0.0684184,0.123375,0.104938,0.128782,0.176508,0.162137,0.165634,0.166399,0.163205,0.151357,0.147966,0.149721,0,0,0,0,0,0
458.173,0.0960398,0.0489152,0.0579019,0.105085,0.0798997,0.0467361,0.0953904,0.0804075,0.065367,0.104389,0.0778243,0.0632231,0.0855001,0.0848589,0.0761699,0.0896952,0.0503386,0.0803264,0.0801536,0.0489541,0.0828147,0.0967563,0.0535382,0.110739,0.042277,0.102552,0.107998,0.103121,0.0861545,0.0353273,0.0831249,0.0618204,0.0482119,0.0750126,0.10326,0.0575488,0.0975662,0.0915164,0.112236,0.0714872,0.101886,0.054726,0.10142,0.109048,0.0627697,0.101302,0.047765,0.0921051,0.0974085,0.0984947,0.134028,0.0436513,0.10106,0.0730671,0.0871213,0.0709735,0.0938498,0.0909228,0.051868,0.0352438,0.0828432,0.0747333,0.0720761,0.0663008,0.12407,0.106182,0.123032,0.179429,0.157999,0.175448,0.179866,0.170904,0.151124,0.141636,0.154975,0,0,0,0,0,0
460.408,0.0974256,0.0503185,0.0482036,0.104732,0.0771172,0.050584,0.100445,0.0849691,0.0764636,0.101907,0.0803212,0.0701565,0.0887473,0.083276,0.0826962,0.0884245,0.0400947,0.0790989,0.0773505,0.055539,0.090251,0.0963032,0.0478816,0.111345,0.0414019,0.11471,0.112891,0.112661,0.0946699,0.0285731,0.0806033,0.0659602,0.0429511,0.0682752,0.103277,0.0558774,0.0950638,0.0810914,0.113207,0.064873,0.105477,0.0514118,0.105941,0.113678,0.0593748,0.094275,0.0479861,0.101793,0.094168,0.091778,0.143413,0.037944,0.0973337,0.0717666,0.0878379,0.0746456,0.0980195,0.0919489,0.0596978,0.0408616,0.092394,0.0703539,0.0687674,0.066274,0.12645,0.103751,0.133823,0.173539,0.161035,0.168702,0.167372,0.170328,0.149801,0.151682,0.145126,0,0,0,0,0,0
462.642,0.0908716,0.0493699,0.0486224,0.0958153,0.0755335,0.0534896,0.0995529,0.0806174,0.0738278,0.099881,0.0724564,0.0690742,0.0870318,0.0775468,0.0790102,0.078851,0.0420192,0.0837816,0.0831155,0.0482384,0.0948498,0.0901465,0.0479558,0.112117,0.0394627,0.103404,0.106773,0.0976774,0.0841967,0.0299916,0.0887617,0.0663498,0.0475986,0.0739901,0.097689,0.0599262,0.095944,0.0850554,0.109362,0.0720584,0.103655,0.061385,0.113325,0.121483,0.0689308,0.0968389,0.0492287,0.100474,0.0919202,0.0947,0.138777,0.0428842,0.0995319,0.0810473,0.0827507,0.0788349,0.0957107,0.0970382,0.0636402,0.0421438,0.0952934,0.0655975,0.0706763,0.0645115,0.127742,0.104638,0.124206,0.195682,0.162323,0.168821,0.178264,0.174158,0.155194,0.14951,0.150325,0,0,0,0,0,0
464.877,0.0927463,0.0509047,0.0495858,0.0941862,0.0730174,0.0493733,0.100352,0.078444,0.075598,0.101034,0.0788786,0.0697543,0.0967475,0.082089,0.0733453,0.0834467,0.0382055,0.083334,0.0805494,0.0519487,0.0940372,0.087809,0.0403659,0.117783,0.0385176,0.10772,0.104845,0.104121,0.0862277,0.0298376,0.0854333,0.0644322,0.047579,0.0726558,0.0973736,0.0556206,0.0973606,0.0807477,0.112353,0.0647656,0.102377,0.0599404,0.107086,0.11401,0.0624842,0.0913144,0.0429678,0.0905,0.0941547,0.0992511,0.144701,0.0380211,0.0912362,0.0822805,0.0876274,0.0840006,0.0917042,0.0935724,0.0595662,0.0380456,0.0889347,0.064348,0.0676817,0.0602623,0.120151,0.109801,0.135556,0.180731,0.156337,0.174971,0.183791,0.172507,0.156018,0.149656,0.147747,0,0,0,0,0,0
467.111,0.0908754,0.0447503,0.0437528,0.0981311,0.0776873,0.0479327,0.104539,0.0774851,0.0699531,0.101685,0.0769349,0.0664639,0.0922891,0.0898589,0.0820551,0.0839704,0.0418969,0.0862659,0.0827217,0.0479902,0.0954503,0.0942686,0.0503286,0.112243,0.0421785,0.112386,0.107398,0.104779,0.0881695,0.0335395,0.0902366,0.054931,0.0559083,0.0727706,0.0994019,0.0593271,0.0893066,0.0771895,0.121761,0.0641967,0.102238,0.0603812,0.107467,0.111788,0.063006,0.0989858,0.0526019,0.0913094,0.0958213,0.0948363,0.142014,0.0436995,0.0965069,0.0786829,0.0763488,0.0824581,0.0948243,0.0928411,0.0667253,0.0379028,0.0917019,0.0686414,0.0661667,0.0590438,0.130184,0.107139,0.129703,0.18448,0.171569,0.175193,0.180467,0.17232,0.149356,0.149418,0.153302,0,0,0,0,0,0
469.346,0.0955246,0.051899,0.0428534,0.0944876,0.0714353,0.0450794,0.100979,0.0789511,0.0725867,0.102335,0.0777623,0.071976,0.09287,0.0842008,0.081323,0.0850874,0.0432448,0.0807862,0.0837056,0.0475621,0.095749,0.0909696,0.0496478,0.108327,0.040712,0.0984614,0.114312,0.10339,0.081928,0.0321675,0.0852738,0.0590008,0.0488089,0.0684882,0.0972199,0.0584968,0.0875023,0.0839771,0.108806,0.0666214,0.10844,0.0635177,0.110834,0.119376,0.0648903,0.0967088,0.0416483,0.0963782,0.0976887,0.101578,0.147004,0.047144,0.0930746,0.0735984,0.0833395,0.0825467,0.104265,0.0985267,0.064264,0.0398359,0.0881128,0.0662548,0.0659285,0.0628677,0.128156,0.104259,0.126277,0.194628,0.166247,0.171801,0.178282,0.173762,0.160026,0.159544,0.153936,0,0,0,0,0,0
471.58,0.0940029,0.0505649,0.0482853,0.0991213,0.07891,0.048897,0.102017,0.0811389,0.0757967,0.101107,0.0835588,0.0753948,0.0913642,0.0877225,0.0806302,0.0817784,0.0464376,0.0743285,0.0856905,0.042052,0.0957164,0.0920448,0.0522551,0.113576,0.0428774,0.10372,0.104508,0.105235,0.0906875,0.0343962,0.0737839,0.0594164,0.0478143,0.0712531,0.103091,0.0608812,0.0964277,0.087276,0.116662,0.066909,0.108389,0.0562929,0.108645,0.116717,0.055231,0.0961961,0.0521125,0.0952374,0.0966279,0.0829056,0.14167,0.0413051,0.0966324,0.0763854,0.0885767,0.0831599,0.0948338,0.0994763,0.0643636,0.0367677,0.0963384,0.0683027,0.0725074,0.064902,0.127872,0.10788,0.134947,0.187426,0.169048,0.173105,0.175669,0.166719,0.159809,0.146453,0.151294,0,0,0,0,0,0
473.814,0.0944239,0.0497183,0.0489308,0.0991135,0.0799138,0.0416162,0.0980827,0.0882936,0.070217,0.099124,0.0795709,0.0754852,0.0886051,0.0794128,0.0753142,0.0888782,0.045865,0.0864086,0.0790116,0.0477898,0.0935923,0.0956487,0.0455054,0.110973,0.0449246,0.110557,0.112714,0.10779,0.0982886,0.0275345,0.0867875,0.0651355,0.054194,0.0814597,0.100039,0.0494846,0.0967289,0.0959408,0.121814,0.0684587,0.106127,0.064453,0.111921,0.115126,0.0599668,0.0983309,0.0477451,0.0940154,0.0948647,0.093389,0.146725,0.0415903,0.0938014,0.0754272,0.0849205,0.0868586,0.104354,0.0898764,0.0642388,0.0320377,0.0924636,0.0651525,0.0734183,0.0587515,0.126063,0.103461,0.139825,0.18313,0.164372,0.171701,0.185186,0.176269,0.159652,0.153243,0.154572,0,0,0,0,0,0
476.049,0.0953497,0.0407914,0.0528881,0.10123,0.089602,0.0548485,0.102162,0.0775792,0.0814198,0.113533,0.0808683,0.068839,0.0903567,0.0828758,0.0775809,0.090048,0.0480061,0.0824169,0.0825129,0.0466638,0.101483,0.09578,0.0492066,0.10881,0.0396292,0.106034,0.112938,0.107755,0.0964049,0.0306655,0.0881732,0.057667,0.0488273,0.0713896,0.0967942,0.057467,0.0993356,0.0844692,0.11712,0.0695324,0.108932,0.0618014,0.107927,0.114176,0.0639443,0.0936196,0.053322,0.0970019,0.1055,0.0972062,0.149145,0.04265,0.096969,0.0820067,0.0827143,0.0891237,0.0985931,0.103697,0.0653728,0.042284,0.0964733,0.0611464,0.072212,0.0635697,0.126295,0.113238,0.141014,0.181473,0.161072,0.177046,0.183689,0.172052,0.158763,0.153452,0.150256,0,0,0,0,0,0
478.283,0.0961616,0.0481404,0.0514511,0.0999299,0.0794996,0.0454024,0.0976624,0.0824308,0.0719838,0.103968,0.0789709,0.0758558,0.0842907,0.0881323,0.0771842,0.087522,0.04132,0.0829298,0.0862333,0.0476877,0.102478,0.0986331,0.0471553,0.105936,0.0317743,0.107048,0.113067,0.100325,0.0836561,0.0341456,0.0843398,0.0643279,0.0514443,0.0691082,0.107973,0.0631333,0.0980722,0.082353,0.123107,0.0739373,0.108282,0.0571013,0.104993,0.121516,0.0633993,0.0937975,0.0491514,0.0977693,0.0993214,0.0919331,0.145398,0.0414013,0.101972,0.0812565,0.0835667,0.0869448,0.101988,0.0964163,0.0639113,0.0392719,0.0946624,0.0618716,0.0711363,0.0575908,0.1263,0.105903,0.130355,0.185317,0.168159,0.179735,0.181134,0.168854,0.161635,0.151971,0.151176,0,0,0,0,0,0
480.518,0.0982159,0.0451123,0.0512692,0.105934,0.0759124,0.0506163,0.103563,0.078932,0.0721841,0.102903,0.0829593,0.0715526,0.0924306,0.0907446,0.0832417,0.0835249,0.0435276,0.088393,0.085065,0.0513923,0.103784,0.0866821,0.0490462,0.105122,0.0346319,0.105978,0.111704,0.103378,0.096273,0.0303564,0.0861726,0.0657819,0.0555594,0.0713921,0.0967007,0.0579417,0.0993493,0.0880851,0.122123,0.0742744,0.100486,0.0646279,0.12104,0.114855,0.0675359,0.0900928,0.0532004,0.0933449,0.0942841,0.0988907,0.146109,0.0449313,0.103553,0.079108,0.0857254,0.0883193,0.110186,0.0963221,0.0699156,0.037689,0.0988672,0.0640227,0.0731334,0.0658057,0.125421,0.10592,0.131818,0.185674,0.177705,0.180071,0.176319,0.173304,0.156312,0.158112,0.152229,0,0,0,0,0,0
482.752,0.0927125,0.0518968,0.0464845,0.0960629,0.0846177,0.0543366,0.100362,0.080896,0.0710327,0.108351,0.0843742,0.0771012,0.0873522,0.0806079,0.0814603,0.0960688,0.0438603,0.0847568,0.0790953,0.0517967,0.0957302,0.0936705,0.0438274,0.109183,0.0412902,0.106508,0.114272,0.11248,0.0933622,0.0269473,0.0871105,0.0654305,0.0532376,0.0668873,0.103323,0.0608582,0.0951533,0.0844871,0.125751,0.0694114,0.10815,0.0589146,0.113121,0.11964,0.0681321,0.0948051,0.052785,0.0886258,0.0956108,0.0942135,0.143924,0.0429944,0.0988247,0.0773741,0.0867655,0.0889692,0.109308,0.0964207,0.0682566,0.0418178,0.0933852,0.0658505,0.0744661,0.0625411,0.127784,0.104684,0.139743,0.183825,0.165759,0.178445,0.176488,0.174144,0.162996,0.154572,0.153357,0,0,0,0,0,0
484.986,0.095533,0.047147,0.0502983,0.100713,0.0785163,0.0490007,0.106133,0.0786424,0.0718018,0.0990282,0.0878389,0.0745049,0.0961617,0.0912668,0.0837471,0.0851936,0.0432843,0.0826901,0.0897802,0.0525967,0.0952541,0.0948277,0.0517053,0.115659,0.0364804,0.112554,0.112212,0.102475,0.0927286,0.0330869,0.0922121,0.067857,0.0482758,0.0706272,0.103745,0.060003,0.10233,0.0884976,0.13415,0.0755663,0.108281,0.0640053,0.114745,0.117866,0.0614092,0.0963406,0.0554285,0.0947896,0.0978158,0.0983711,0.149917,0.0483931,0.0994676,0.0761625,0.0858506,0.0855216,0.107854,0.103755,0.0695028,0.0459753,0.091587,0.0728965,0.0752141,0.0631798,0.130823,0.121028,0.138218,0.187856,0.164756,0.179095,0.183632,0.1748,0.162456,0.151414,0.159014,0,0,0,0,0,0
487.221,0.0956924,0.0482938,0.0444086,0.101455,0.0825472,0.0480543,0.105312,0.0814426,0.0752866,0.10182,0.0835848,0.0752615,0.0908685,0.0881838,0.085838,0.0896937,0.0431551,0.0889242,0.0900466,0.050239,0.0947681,0.091742,0.0488471,0.117875,0.0418646,0.11232,0.11299,0.105809,0.09484,0.0276128,0.0816174,0.0700385,0.0525661,0.0695876,0.104057,0.0537184,0.0977383,0.0846746,0.125329,0.0710682,0.110991,0.0627868,0.114474,0.124655,0.0666481,0.100406,0.0505313,0.0922196,0.0998374,0.0914563,0.15645,0.040897,0.0986478,0.0763569,0.0875013,0.0918511,0.104769,0.0977016,0.0736514,0.040111,0.092294,0.066114,0.0673715,0.0607703,0.136395,0.117765,0.136225,0.19336,0.172575,0.176584,0.18284,0.174091,0.151872,0.154538,0.144843,0,0,0,0,0,0
489.455,0.0992834,0.0442154,0.0491253,0.103743,0.0816496,0.0480182,0.0994465,0.0808007,0.0675689,0.111693,0.0881103,0.0739488,0.0917677,0.089872,0.0889768,0.0912873,0.0446089,0.0853455,0.0858313,0.0522941,0.100945,0.0902599,0.0491542,0.120065,0.0385273,0.113677,0.113259,0.108498,0.0972131,0.034587,0.0889874,0.0677524,0.0506886,0.0829006,0.0984448,0.058693,0.0917158,0.0802744,0.130412,0.0730999,0.106219,0.0687205,0.113973,0.116099,0.0672675,0.0966712,0.0559542,0.0965728,0.0974202,0.0975939,0.147369,0.0432422,0.106066,0.0792218,0.0866688,0.0882879,0.100963,0.10183,0.0723023,0.0310323,0.0967057,0.0666367,0.0700294,0.0677103,0.134608,0.11727,0.137227,0.188498,0.178625,0.177058,0.187262,0.18428,0.163367,0.154906,0.152714,0,0,0,0,0,0
491.69,0.0990363,0.0449114,0.0496851,0.100456,0.0764348,0.0517518,0.0960914,0.0852457,0.0640256,0.102432,0.0914994,0.0786849,0.093839,0.0878187,0.0825757,0.0890724,0.0422927,0.0880807,0.0876507,0.0501694,0.0985344,0.0965699,0.0502573,0.11194,0.0414321,0.109857,0.11706,0.108375,0.0994622,0.0329675,0.0861111,0.0645331,0.0500354,0.0779547,0.108241,0.058203,0.0980348,0.0826899,0.127581,0.0794518,0.111717,0.0658116,0.110502,0.12085,0.0722754,0.0952676,0.0507071,0.0967825,0.101495,0.0943457,0.142323,0.0480166,0.0965849,0.0816304,0.0881917,0.0911081,0.103178,0.0966267,0.0640555,0.0359217,0.0945135,0.0725924,0.0703045,0.0624343,0.125232,0.115591,0.142253,0.189666,0.168571,0.176176,0.19381,0.172192,0.157702,0.155548,0.158096,0,0,0,0,0,0
493.924,0.0905921,0.0459941,0.0461104,0.107004,0.0848056,0.0571357,0.101967,0.0847959,0.0647411,0.106848,0.0907526,0.0739746,0.0897941,0.0907772,0.0871201,0.086763,0.0492556,0.0828178,0.0786746,0.0526502,0.100669,0.0977361,0.0545142,0.113474,0.0413437,0.114618,0.10629,0.107317,0.0928241,0.0297675,0.0894273,0.0661659,0.0524974,0.0681822,0.100436,0.0621191,0.0965214,0.08715,0.131219,0.0702994,0.107083,0.0633482,0.109654,0.118861,0.0694239,0.0948498,0.0547158,0.0968392,0.0992033,0.0906373,0.153185,0.0472749,0.109057,0.0803983,0.0910135,0.0922175,0.104611,0.102117,0.06806,0.0410063,0.0915817,0.0708291,0.0719563,0.0664922,0.135416,0.108185,0.143546,0.193449,0.179873,0.183117,0.182265,0.178301,0.160031,0.15685,0.154854,0,0,0,0,0,0
496.159,0.0970596,0.049818,0.0473434,0.103501,0.084732,0.0530668,0.0956759,0.0805019,0.0664973,0.100054,0.0839997,0.079964,0.0889868,0.0919865,0.0857248,0.0847754,0.0426649,0.0790824,0.0853673,0.0524516,0.0940881,0.0941276,0.0488481,0.114268,0.0398996,0.117353,0.113967,0.10732,0.0904823,0.0320028,0.0861943,0.0622445,0.0494679,0.0681632,0.0981932,0.0606318,0.0934934,0.0858267,0.125774,0.0725134,0.100614,0.0598674,0.113582,0.117515,0.0649746,0.0942986,0.0508976,0.0937829,0.0988619,0.0936656,0.151739,0.0450354,0.100893,0.072121,0.0846894,0.0883722,0.0997252,0.0989805,0.0741907,0.0394643,0.0948937,0.0637709,0.0637068,0.0649399,0.123244,0.110756,0.135917,0.195277,0.176679,0.172167,0.186002,0.181704,0.165895,0.151356,0.161178,0,0,0,0,0,0
498.393,0.0997741,0.0538402,0.049799,0.103281,0.0801015,0.0561135,0.105068,0.0846973,0.0718892,0.0964644,0.086921,0.078859,0.0883186,0.0873897,0.0801142,0.0904458,0.0421791,0.0850419,0.0870451,0.0526694,0.102037,0.0966519,0.04806,0.111,0.0381163,0.113329,0.111172,0.108528,0.0959057,0.0316967,0.0883633,0.0665869,0.0498952,0.0765171,0.0975992,0.058902,0.0997987,0.0862305,0.129604,0.075497,0.104223,0.0646088,0.111575,0.125398,0.066726,0.0997458,0.0542289,0.0944386,0.094502,0.0940489,0.152436,0.0508668,0.105517,0.0829874,0.0860723,0.0932837,0.104074,0.0989762,0.0709361,0.0415467,0.10375,0.0688125,0.071433,0.0610551,0.130759,0.111958,0.140028,0.192152,0.179706,0.18622,0.186303,0.185255,0.161264,0.154897,0.155705,0,0,0,0,0,0
500.627,0.0927797,0.0509333,0.0467774,0.0979253,0.083505,0.0510867,0.103684,0.0812483,0.0715277,0.102469,0.0878679,0.0746124,0.0938212,0.0912497,0.0822399,0.0802531,0.0438925,0.085129,0.0881488,0.0518012,0.104844,0.0952152,0.0484623,0.115215,0.0452326,0.117725,0.117123,0.106418,0.0897665,0.0286335,0.0885665,0.0627988,0.0519886,0.0692478,0.0993922,0.0600828,0.101979,0.0864075,0.129531,0.0791833,0.107061,0.0680244,0.109722,0.122354,0.0719955,0.100441,0.0491449,0.0981717,0.107903,0.0933327,0.155675,0.046679,0.101837,0.0757901,0.0885868,0.0934119,0.111535,0.0953963,0.0656417,0.0422229,0.0998445,0.074173,0.0757271,0.0631906,0.137513,0.110169,0.142031,0.187743,0.171664,0.18209,0.184437,0.173373,0.160309,0.156392,0.157792,0,0,0,0,0,0
502.862,0.0986408,0.0541013,0.050746,0.105205,0.0793044,0.062268,0.101899,0.0810199,0.0693787,0.102012,0.0863605,0.0788641,0.0841871,0.0878765,0.0861583,0.092792,0.0488618,0.0871653,0.084726,0.0550997,0.090608,0.0964874,0.0534716,0.111797,0.0423332,0.1132,0.112324,0.113219,0.0981586,0.0312362,0.0865449,0.0697575,0.0486501,0.0700626,0.102698,0.0649806,0.0946062,0.089015,0.135533,0.0774107,0.107013,0.0680803,0.115278,0.123916,0.0667292,0.0961449,0.0543451,0.0982742,0.0986564,0.0960755,0.154943,0.0529333,0.106594,0.0846094,0.0830776,0.0936264,0.100877,0.102601,0.0739013,0.035437,0.0983188,0.0660786,0.0722362,0.065066,0.128515,0.110715,0.143342,0.196142,0.177818,0.185422,0.185941,0.182034,0.154927,0.156475,0.156512,0,0,0,0,0,0
505.096,0.101157,0.0561959,0.0476417,0.101962,0.0860045,0.0542646,0.1092,0.080936,0.0688947,0.107043,0.0866229,0.0777317,0.0933807,0.0861256,0.0841851,0.0856506,0.0492567,0.0910076,0.0897028,0.0535206,0.105939,0.0977015,0.0514432,0.115624,0.0400869,0.113555,0.124889,0.111246,0.0916675,0.0324915,0.0886931,0.0652224,0.0554954,0.07751,0.103077,0.0633798,0.100541,0.0883225,0.134893,0.0770872,0.109664,0.0700709,0.121978,0.123696,0.0720954,0.0988734,0.0559689,0.0938609,0.103837,0.0967051,0.153712,0.0458385,0.101342,0.0783326,0.0882967,0.0879516,0.108458,0.0972485,0.0695528,0.0369042,0.0975333,0.0734974,0.0815146,0.0606787,0.136282,0.116186,0.146486,0.189094,0.175249,0.189992,0.183687,0.190481,0.160817,0.160875,0.167819,0,0,0,0,0,0
507.331,0.102472,0.053397,0.0490108,0.105549,0.0839864,0.0564116,0.102754,0.0855587,0.0650048,0.106288,0.0918966,0.0819328,0.0933196,0.0846966,0.0834318,0.0831066,0.0442565,0.0882718,0.08823,0.0575821,0.104186,0.100474,0.0526264,0.118574,0.0476918,0.121706,0.111283,0.108648,0.0991688,0.0343543,0.0911995,0.0712702,0.0583173,0.0790418,0.102549,0.0612245,0.0962775,0.0904897,0.134517,0.0794535,0.110759,0.0701446,0.121609,0.126337,0.0708877,0.0996068,0.0591623,0.0981011,0.106642,0.0970315,0.159113,0.0518733,0.102335,0.0826334,0.0934926,0.0940636,0.111276,0.102454,0.0780349,0.0382956,0.102091,0.0709691,0.0775783,0.065463,0.138505,0.114739,0.141735,0.184571,0.184139,0.177181,0.190742,0.185436,0.167766,0.155433,0.166563,0,0,0,0,0,0
